Atr_id,Atr_name,Attribute,Attribute_final_score,Attribute_score_neg,Attribute_score_neu,Attribute_score_pos,Category,Excl_from_vslzn,City,District,Place,State,Formatted_Address,Lat,Lng,Pincode
10309,Adiyogi Shiva,climate,68.75,3,7,22,Hill-Station,No,NULL,Coimbatore District,Isha Yoga centre Velliangiri Foothills Ishana Vihar Post Coimbatore 641114,Tamil Nadu,"Shiva Temple, SH 164, Coimbatore South, Coimbatore District, Tamil Nadu",10.938801,76.744826,641114
10309,Adiyogi Shiva,activity,72.89719626,14,15,78,Hill-Station,No,NULL,Coimbatore District,Isha Yoga centre Velliangiri Foothills Ishana Vihar Post Coimbatore 641114,Tamil Nadu,"Shiva Temple, SH 164, Coimbatore South, Coimbatore District, Tamil Nadu",10.938801,76.744826,641114
8672,Adurru Excavation Site,architecture,85.71428571,1,0,6,Heritage,No,Kakinada,East Godavari District,East Godavari District Kakinada 533005,Andhra Pradesh,"East Godavari District Sahakara Marketing Sangam Ltd, NH 216, Ramanayapeta, Kakinada Rural, East Godavari District, Kakinada, Andhra Pradesh",16.986253,82.240654,533005
8672,Adurru Excavation Site,art,80,0,2,8,Heritage,No,Kakinada,East Godavari District,East Godavari District Kakinada 533005,Andhra Pradesh,"East Godavari District Sahakara Marketing Sangam Ltd, NH 216, Ramanayapeta, Kakinada Rural, East Godavari District, Kakinada, Andhra Pradesh",16.986253,82.240654,533005
8672,Adurru Excavation Site,religion,100,0,0,2,Heritage,No,Kakinada,East Godavari District,East Godavari District Kakinada 533005,Andhra Pradesh,"East Godavari District Sahakara Marketing Sangam Ltd, NH 216, Ramanayapeta, Kakinada Rural, East Godavari District, Kakinada, Andhra Pradesh",16.986253,82.240654,533005
8672,Adurru Excavation Site,culture,100,0,0,2,Heritage,No,Kakinada,East Godavari District,East Godavari District Kakinada 533005,Andhra Pradesh,"East Godavari District Sahakara Marketing Sangam Ltd, NH 216, Ramanayapeta, Kakinada Rural, East Godavari District, Kakinada, Andhra Pradesh",16.986253,82.240654,533005
8061,Advika Beach,activity,0,2,0,0,Beach,No,Ganpatipule,Ratnagiri District,Aarey Warey Road Ganpatipule,Maharashtra,"Sughand Restaurant, Arrey Warrey Road, Ganpati Pule, Ratnagiri, Ratnagiri District, Ganpatipule, Maharashtra",17.150776,73.271248,415612
8061,Advika Beach,cleanliness,100,0,0,1,Beach,No,Ganpatipule,Ratnagiri District,Aarey Warey Road Ganpatipule,Maharashtra,"Sughand Restaurant, Arrey Warrey Road, Ganpati Pule, Ratnagiri, Ratnagiri District, Ganpatipule, Maharashtra",17.150776,73.271248,415612
8061,Advika Beach,food,0,1,0,0,Beach,No,Ganpatipule,Ratnagiri District,Aarey Warey Road Ganpatipule,Maharashtra,"Sughand Restaurant, Arrey Warrey Road, Ganpati Pule, Ratnagiri, Ratnagiri District, Ganpatipule, Maharashtra",17.150776,73.271248,415612
468,Aga Khan Palace,architecture,66.66666667,5,7,24,Heritage,No,Pune,Pune District,Pune,Maharashtra,"Aga Khan Palace, Samrat Ashok Road, Kalyani Nagar, Pune City, Pune District, Pune, Maharashtra",18.552583,73.881216,411006
468,Aga Khan Palace,art,54.16666667,5,6,13,Heritage,No,Pune,Pune District,Pune,Maharashtra,"Aga Khan Palace, Samrat Ashok Road, Kalyani Nagar, Pune City, Pune District, Pune, Maharashtra",18.552583,73.881216,411006
468,Aga Khan Palace,history,80,1,1,8,Heritage,No,Pune,Pune District,Pune,Maharashtra,"Aga Khan Palace, Samrat Ashok Road, Kalyani Nagar, Pune City, Pune District, Pune, Maharashtra",18.552583,73.881216,411006
468,Aga Khan Palace,culture,50,0,1,1,Heritage,No,Pune,Pune District,Pune,Maharashtra,"Aga Khan Palace, Samrat Ashok Road, Kalyani Nagar, Pune City, Pune District, Pune, Maharashtra",18.552583,73.881216,411006
468,Aga Khan Palace,religion,33.33333333,0,2,1,Heritage,No,Pune,Pune District,Pune,Maharashtra,"Aga Khan Palace, Samrat Ashok Road, Kalyani Nagar, Pune City, Pune District, Pune, Maharashtra",18.552583,73.881216,411006
8660,Aga Khan Palace,history,60.86956522,7,2,14,Heritage,No,Pune,Pune District,Yerwada. Pune,Maharashtra,"18, Pathan Palace, Mahada Colony, Ashok Nagar, Yerwada, Pune City, Pune District, Pune, Maharashtra",18.552583,73.881216,411006
8660,Aga Khan Palace,art,62.5,10,14,40,Heritage,No,Pune,Pune District,Yerwada. Pune,Maharashtra,"18, Pathan Palace, Mahada Colony, Ashok Nagar, Yerwada, Pune City, Pune District, Pune, Maharashtra",18.552583,73.881216,411006
8660,Aga Khan Palace,architecture,74.33628319,12,17,84,Heritage,No,Pune,Pune District,Yerwada. Pune,Maharashtra,"18, Pathan Palace, Mahada Colony, Ashok Nagar, Yerwada, Pune City, Pune District, Pune, Maharashtra",18.552583,73.881216,411006
8660,Aga Khan Palace,religion,50,4,3,7,Heritage,No,Pune,Pune District,Yerwada. Pune,Maharashtra,"18, Pathan Palace, Mahada Colony, Ashok Nagar, Yerwada, Pune City, Pune District, Pune, Maharashtra",18.552583,73.881216,411006
8660,Aga Khan Palace,culture,75,1,1,6,Heritage,No,Pune,Pune District,Yerwada. Pune,Maharashtra,"18, Pathan Palace, Mahada Colony, Ashok Nagar, Yerwada, Pune City, Pune District, Pune, Maharashtra",18.552583,73.881216,411006
8787,Agam Kuan,religion,55.55555556,2,2,5,Heritage,No,Patna,Patna District,Near Shitala Devi Temple Patna,Bihar,"Agam Kuan, Agam Kuan Road, Agam Kuan, Patna Rural, Patna District, Patna, Bihar",25.59831,85.19705,800007
8787,Agam Kuan,art,64,4,5,16,Heritage,No,Patna,Patna District,Near Shitala Devi Temple Patna,Bihar,"Agam Kuan, Agam Kuan Road, Agam Kuan, Patna Rural, Patna District, Patna, Bihar",25.59831,85.19705,800007
8787,Agam Kuan,architecture,75,2,0,6,Heritage,No,Patna,Patna District,Near Shitala Devi Temple Patna,Bihar,"Agam Kuan, Agam Kuan Road, Agam Kuan, Patna Rural, Patna District, Patna, Bihar",25.59831,85.19705,800007
8787,Agam Kuan,culture,50,0,1,1,Heritage,No,Patna,Patna District,Near Shitala Devi Temple Patna,Bihar,"Agam Kuan, Agam Kuan Road, Agam Kuan, Patna Rural, Patna District, Patna, Bihar",25.59831,85.19705,800007
8787,Agam Kuan,history,75,0,1,3,Heritage,No,Patna,Patna District,Near Shitala Devi Temple Patna,Bihar,"Agam Kuan, Agam Kuan Road, Agam Kuan, Patna Rural, Patna District, Patna, Bihar",25.59831,85.19705,800007
9466,Agastya Lake,art,65.26315789,16,17,62,Heritage,No,Badami,Bagalkot District,Near Bhuthanatha Temple Badami,Karnataka,"Mallegitti Sivalaya Temple, NH 367, Anand Nagar, Badami, Bagalkot District, Badami, Karnataka",15.922286,75.679354,587201
9466,Agastya Lake,architecture,66.66666667,14,8,44,Heritage,No,Badami,Bagalkot District,Near Bhuthanatha Temple Badami,Karnataka,"Mallegitti Sivalaya Temple, NH 367, Anand Nagar, Badami, Bagalkot District, Badami, Karnataka",15.922286,75.679354,587201
9466,Agastya Lake,history,66.66666667,3,5,16,Heritage,No,Badami,Bagalkot District,Near Bhuthanatha Temple Badami,Karnataka,"Mallegitti Sivalaya Temple, NH 367, Anand Nagar, Badami, Bagalkot District, Badami, Karnataka",15.922286,75.679354,587201
9466,Agastya Lake,religion,85.71428571,0,3,18,Heritage,No,Badami,Bagalkot District,Near Bhuthanatha Temple Badami,Karnataka,"Mallegitti Sivalaya Temple, NH 367, Anand Nagar, Badami, Bagalkot District, Badami, Karnataka",15.922286,75.679354,587201
9466,Agastya Lake,culture,57.14285714,5,1,8,Heritage,No,Badami,Bagalkot District,Near Bhuthanatha Temple Badami,Karnataka,"Mallegitti Sivalaya Temple, NH 367, Anand Nagar, Badami, Bagalkot District, Badami, Karnataka",15.922286,75.679354,587201
10345,Agastya Mala,activity,64.07185629,26,34,107,Hill-Station,No,Thiruvananthapuram,Thiruvananthapuram District,Neyyar Wildlife Sanctuary Southern End Of The Western Ghats Trivandrum,Kerala,"Southern Tours and Travels, Standly Satyageshan Road, Palayam, Thiruvananthapuram, Thiruvananthapuram District, Thiruvananthapuram, Kerala",8.513336,76.951624,695034
10345,Agastya Mala,view,70,15,12,63,Hill-Station,No,Thiruvananthapuram,Thiruvananthapuram District,Neyyar Wildlife Sanctuary Southern End Of The Western Ghats Trivandrum,Kerala,"Southern Tours and Travels, Standly Satyageshan Road, Palayam, Thiruvananthapuram, Thiruvananthapuram District, Thiruvananthapuram, Kerala",8.513336,76.951624,695034
10345,Agastya Mala,climate,38.0952381,18,8,16,Hill-Station,No,Thiruvananthapuram,Thiruvananthapuram District,Neyyar Wildlife Sanctuary Southern End Of The Western Ghats Trivandrum,Kerala,"Southern Tours and Travels, Standly Satyageshan Road, Palayam, Thiruvananthapuram, Thiruvananthapuram District, Thiruvananthapuram, Kerala",8.513336,76.951624,695034
10345,Agastya Mala,landscape,61.38613861,16,23,62,Hill-Station,No,Thiruvananthapuram,Thiruvananthapuram District,Neyyar Wildlife Sanctuary Southern End Of The Western Ghats Trivandrum,Kerala,"Southern Tours and Travels, Standly Satyageshan Road, Palayam, Thiruvananthapuram, Thiruvananthapuram District, Thiruvananthapuram, Kerala",8.513336,76.951624,695034
7690,Agatti Island,view,77.77777778,7,3,35,Beach,No,NULL,Lakshadweep District,Agatti Beach Laksadweep 682553,Lakshadweep,"Bangaram, Agatti, Lakshadweep District, Lakshadweep",10.9441,72.287289,682553
7690,Agatti Island,activity,57.96460177,50,45,131,Beach,No,NULL,Lakshadweep District,Agatti Beach Laksadweep 682553,Lakshadweep,"Bangaram, Agatti, Lakshadweep District, Lakshadweep",10.9441,72.287289,682553
7690,Agatti Island,food,63.7254902,20,17,65,Beach,No,NULL,Lakshadweep District,Agatti Beach Laksadweep 682553,Lakshadweep,"Bangaram, Agatti, Lakshadweep District, Lakshadweep",10.9441,72.287289,682553
7690,Agatti Island,cleanliness,72.72727273,3,3,16,Beach,No,NULL,Lakshadweep District,Agatti Beach Laksadweep 682553,Lakshadweep,"Bangaram, Agatti, Lakshadweep District, Lakshadweep",10.9441,72.287289,682553
7285,Agaya Gangai Waterfalls,activity,75,2,0,6,Hill-Station,No,NULL,Namakkal District,Kolli Hills,Tamil Nadu,"Kolli Hills, Namakkal, Namakkal District, Tamil Nadu",11.267111,78.393995,637411
7285,Agaya Gangai Waterfalls,landscape,66.66666667,1,1,4,Hill-Station,No,NULL,Namakkal District,Kolli Hills,Tamil Nadu,"Kolli Hills, Namakkal, Namakkal District, Tamil Nadu",11.267111,78.393995,637411
7285,Agaya Gangai Waterfalls,view,66.66666667,0,1,2,Hill-Station,No,NULL,Namakkal District,Kolli Hills,Tamil Nadu,"Kolli Hills, Namakkal, Namakkal District, Tamil Nadu",11.267111,78.393995,637411
9761,Agaya Gangai Waterfalls,activity,63.98104265,44,32,135,Hill-Station,No,NULL,Namakkal District,637411,Tamil Nadu,"Aagaya Gangai Water Falls, Namakkal, Namakkal District, Tamil Nadu",11.267111,78.393995,637411
9761,Agaya Gangai Waterfalls,view,61.53846154,11,14,40,Hill-Station,No,NULL,Namakkal District,637411,Tamil Nadu,"Aagaya Gangai Water Falls, Namakkal, Namakkal District, Tamil Nadu",11.267111,78.393995,637411
9761,Agaya Gangai Waterfalls,landscape,62.90322581,26,20,78,Hill-Station,No,NULL,Namakkal District,637411,Tamil Nadu,"Aagaya Gangai Water Falls, Namakkal, Namakkal District, Tamil Nadu",11.267111,78.393995,637411
9761,Agaya Gangai Waterfalls,climate,51.61290323,8,7,16,Hill-Station,No,NULL,Namakkal District,637411,Tamil Nadu,"Aagaya Gangai Water Falls, Namakkal, Namakkal District, Tamil Nadu",11.267111,78.393995,637411
9811,Agnigarh Hill,view,82.22222222,3,5,37,Hill-Station,No,NULL,Sonitpur District,Sonitpur District Bank of the River Brahmaputra Tezpur 784001,Assam,"Brahmaputra River Kaliabhomora Bridge, Tezpur, Sonitpur District, Assam",26.590503,92.860756,784001
9811,Agnigarh Hill,landscape,71.66666667,7,10,43,Hill-Station,No,NULL,Sonitpur District,Sonitpur District Bank of the River Brahmaputra Tezpur 784001,Assam,"Brahmaputra River Kaliabhomora Bridge, Tezpur, Sonitpur District, Assam",26.590503,92.860756,784001
9811,Agnigarh Hill,activity,74.07407407,7,7,40,Hill-Station,No,NULL,Sonitpur District,Sonitpur District Bank of the River Brahmaputra Tezpur 784001,Assam,"Brahmaputra River Kaliabhomora Bridge, Tezpur, Sonitpur District, Assam",26.590503,92.860756,784001
9811,Agnigarh Hill,climate,40,3,3,4,Hill-Station,No,NULL,Sonitpur District,Sonitpur District Bank of the River Brahmaputra Tezpur 784001,Assam,"Brahmaputra River Kaliabhomora Bridge, Tezpur, Sonitpur District, Assam",26.590503,92.860756,784001
215,Agonda Beach,food,81.81818182,2,0,9,Beach,No,Canacona,South Goa District,Palolem,Goa,"Palolem Beach, Patnem, Canacona, South Goa District, Canacona, Goa",15.033729,73.990504,403702
215,Agonda Beach,activity,69.23076923,4,4,18,Beach,No,Canacona,South Goa District,Palolem,Goa,"Palolem Beach, Patnem, Canacona, South Goa District, Canacona, Goa",15.033729,73.990504,403702
215,Agonda Beach,view,60,2,0,3,Beach,No,Canacona,South Goa District,Palolem,Goa,"Palolem Beach, Patnem, Canacona, South Goa District, Canacona, Goa",15.033729,73.990504,403702
215,Agonda Beach,cleanliness,50,0,1,1,Beach,No,Canacona,South Goa District,Palolem,Goa,"Palolem Beach, Patnem, Canacona, South Goa District, Canacona, Goa",15.033729,73.990504,403702
7649,Agonda Beach,activity,70.87378641,19,11,73,Beach,No,NULL,South Goa District,Agonda,Goa,"Agonda Beach, Canacona, South Goa District, Goa",15.033729,73.990504,403702
7649,Agonda Beach,cleanliness,81.81818182,1,1,9,Beach,No,NULL,South Goa District,Agonda,Goa,"Agonda Beach, Canacona, South Goa District, Goa",15.033729,73.990504,403702
7649,Agonda Beach,food,57.14285714,5,7,16,Beach,No,NULL,South Goa District,Agonda,Goa,"Agonda Beach, Canacona, South Goa District, Goa",15.033729,73.990504,403702
7649,Agonda Beach,view,67.74193548,6,4,21,Beach,No,NULL,South Goa District,Agonda,Goa,"Agonda Beach, Canacona, South Goa District, Goa",15.033729,73.990504,403702
8646,Agra Fort,history,58.33333333,12,8,28,Heritage,No,Agra,Agra District,Agra Fort Rakabgani Agra 282003,Uttar Pradesh,"Agra Fort, Agra Fort, Rakabganj, Agra, Agra District, Agra, Uttar Pradesh",27.18,78.020833,282003
8646,Agra Fort,architecture,78.7037037,7,16,85,Heritage,No,Agra,Agra District,Agra Fort Rakabgani Agra 282003,Uttar Pradesh,"Agra Fort, Agra Fort, Rakabganj, Agra, Agra District, Agra, Uttar Pradesh",27.18,78.020833,282003
8646,Agra Fort,art,79.10447761,5,9,53,Heritage,No,Agra,Agra District,Agra Fort Rakabgani Agra 282003,Uttar Pradesh,"Agra Fort, Agra Fort, Rakabganj, Agra, Agra District, Agra, Uttar Pradesh",27.18,78.020833,282003
8646,Agra Fort,culture,90,0,1,9,Heritage,No,Agra,Agra District,Agra Fort Rakabgani Agra 282003,Uttar Pradesh,"Agra Fort, Agra Fort, Rakabganj, Agra, Agra District, Agra, Uttar Pradesh",27.18,78.020833,282003
8646,Agra Fort,religion,65,4,3,13,Heritage,No,Agra,Agra District,Agra Fort Rakabgani Agra 282003,Uttar Pradesh,"Agra Fort, Agra Fort, Rakabganj, Agra, Agra District, Agra, Uttar Pradesh",27.18,78.020833,282003
475,Agra Red Fort,architecture,76.14678899,10,16,83,Heritage,No,Agra,Agra District,Agra,Uttar Pradesh,"Agra Fort, Agra Fort, Rakabganj, Agra, Agra District, Agra, Uttar Pradesh",27.18,78.020833,282003
475,Agra Red Fort,art,69.23076923,9,11,45,Heritage,No,Agra,Agra District,Agra,Uttar Pradesh,"Agra Fort, Agra Fort, Rakabganj, Agra, Agra District, Agra, Uttar Pradesh",27.18,78.020833,282003
475,Agra Red Fort,history,68.57142857,6,5,24,Heritage,No,Agra,Agra District,Agra,Uttar Pradesh,"Agra Fort, Agra Fort, Rakabganj, Agra, Agra District, Agra, Uttar Pradesh",27.18,78.020833,282003
475,Agra Red Fort,culture,53.33333333,3,4,8,Heritage,No,Agra,Agra District,Agra,Uttar Pradesh,"Agra Fort, Agra Fort, Rakabganj, Agra, Agra District, Agra, Uttar Pradesh",27.18,78.020833,282003
475,Agra Red Fort,religion,61.11111111,4,3,11,Heritage,No,Agra,Agra District,Agra,Uttar Pradesh,"Agra Fort, Agra Fort, Rakabganj, Agra, Agra District, Agra, Uttar Pradesh",27.18,78.020833,282003
476,Agrasen Baoli,art,70,1,2,7,Heritage,No,New Delhi,Central District,New Delhi,Delhi,"Khari Baoli Sarv Vyapar Mandal, Khari Baoli Road, Katra Pedan, Khari Baoli, Chandni Chowk Area, Kotwali, Central District, New Delhi, Delhi",28.657334,77.221396,110006
476,Agrasen Baoli,architecture,60,0,2,3,Heritage,No,New Delhi,Central District,New Delhi,Delhi,"Khari Baoli Sarv Vyapar Mandal, Khari Baoli Road, Katra Pedan, Khari Baoli, Chandni Chowk Area, Kotwali, Central District, New Delhi, Delhi",28.657334,77.221396,110006
476,Agrasen Baoli,history,100,0,0,2,Heritage,No,New Delhi,Central District,New Delhi,Delhi,"Khari Baoli Sarv Vyapar Mandal, Khari Baoli Road, Katra Pedan, Khari Baoli, Chandni Chowk Area, Kotwali, Central District, New Delhi, Delhi",28.657334,77.221396,110006
476,Agrasen Baoli,culture,100,0,0,3,Heritage,No,New Delhi,Central District,New Delhi,Delhi,"Khari Baoli Sarv Vyapar Mandal, Khari Baoli Road, Katra Pedan, Khari Baoli, Chandni Chowk Area, Kotwali, Central District, New Delhi, Delhi",28.657334,77.221396,110006
476,Agrasen Baoli,religion,100,0,0,1,Heritage,No,New Delhi,Central District,New Delhi,Delhi,"Khari Baoli Sarv Vyapar Mandal, Khari Baoli Road, Katra Pedan, Khari Baoli, Chandni Chowk Area, Kotwali, Central District, New Delhi, Delhi",28.657334,77.221396,110006
8762,Agrasen Ki Baoli - Leamigo,art,60,24,30,81,Heritage,No,New Delhi,New Delhi District,Hailey Road K.G. Marg Block G 22 Connaught Place New Delhi Delhi 110001 New Delhi 110001,Delhi,"Connaught Place G Block Market, Connaught Circus, Block G, Connaught Place, Connaught Place, New Delhi District, New Delhi, Delhi",28.631835,77.216873,110001
8762,Agrasen Ki Baoli - Leamigo,history,75.86206897,4,3,22,Heritage,No,New Delhi,New Delhi District,Hailey Road K.G. Marg Block G 22 Connaught Place New Delhi Delhi 110001 New Delhi 110001,Delhi,"Connaught Place G Block Market, Connaught Circus, Block G, Connaught Place, Connaught Place, New Delhi District, New Delhi, Delhi",28.631835,77.216873,110001
8762,Agrasen Ki Baoli - Leamigo,architecture,70.51282051,12,11,55,Heritage,No,New Delhi,New Delhi District,Hailey Road K.G. Marg Block G 22 Connaught Place New Delhi Delhi 110001 New Delhi 110001,Delhi,"Connaught Place G Block Market, Connaught Circus, Block G, Connaught Place, Connaught Place, New Delhi District, New Delhi, Delhi",28.631835,77.216873,110001
8762,Agrasen Ki Baoli - Leamigo,religion,40.90909091,6,7,9,Heritage,No,New Delhi,New Delhi District,Hailey Road K.G. Marg Block G 22 Connaught Place New Delhi Delhi 110001 New Delhi 110001,Delhi,"Connaught Place G Block Market, Connaught Circus, Block G, Connaught Place, Connaught Place, New Delhi District, New Delhi, Delhi",28.631835,77.216873,110001
8762,Agrasen Ki Baoli - Leamigo,culture,92.30769231,0,1,12,Heritage,No,New Delhi,New Delhi District,Hailey Road K.G. Marg Block G 22 Connaught Place New Delhi Delhi 110001 New Delhi 110001,Delhi,"Connaught Place G Block Market, Connaught Circus, Block G, Connaught Place, Connaught Place, New Delhi District, New Delhi, Delhi",28.631835,77.216873,110001
9639,Agroha,architecture,66.66666667,2,4,12,Heritage,No,NULL,Hisar District,Agroha Hissar Haryana India,Haryana,"Agroha, Hisar, Hisar District, Haryana",29.329538,75.632208,125047
9639,Agroha,religion,70,2,1,7,Heritage,No,NULL,Hisar District,Agroha Hissar Haryana India,Haryana,"Agroha, Hisar, Hisar District, Haryana",29.329538,75.632208,125047
9639,Agroha,art,58.82352941,2,5,10,Heritage,No,NULL,Hisar District,Agroha Hissar Haryana India,Haryana,"Agroha, Hisar, Hisar District, Haryana",29.329538,75.632208,125047
9639,Agroha,history,100,0,0,1,Heritage,No,NULL,Hisar District,Agroha Hissar Haryana India,Haryana,"Agroha, Hisar, Hisar District, Haryana",29.329538,75.632208,125047
9639,Agroha,culture,66.66666667,0,1,2,Heritage,No,NULL,Hisar District,Agroha Hissar Haryana India,Haryana,"Agroha, Hisar, Hisar District, Haryana",29.329538,75.632208,125047
9805,Agumbe Rainforest Research Station,view,65.38461538,2,7,17,Hill-Station,No,Agumbe,Shimoga District,Agumbe,Karnataka,"Agumbe Bus Stand, NH 169A, Somaishwar, Tirthahalli, Shimoga District, Agumbe, Karnataka",13.510484,75.096692,577411
9805,Agumbe Rainforest Research Station,landscape,75,4,4,24,Hill-Station,No,Agumbe,Shimoga District,Agumbe,Karnataka,"Agumbe Bus Stand, NH 169A, Somaishwar, Tirthahalli, Shimoga District, Agumbe, Karnataka",13.510484,75.096692,577411
9805,Agumbe Rainforest Research Station,activity,56.92307692,17,11,37,Hill-Station,No,Agumbe,Shimoga District,Agumbe,Karnataka,"Agumbe Bus Stand, NH 169A, Somaishwar, Tirthahalli, Shimoga District, Agumbe, Karnataka",13.510484,75.096692,577411
9805,Agumbe Rainforest Research Station,climate,57.14285714,2,1,4,Hill-Station,No,Agumbe,Shimoga District,Agumbe,Karnataka,"Agumbe Bus Stand, NH 169A, Somaishwar, Tirthahalli, Shimoga District, Agumbe, Karnataka",13.510484,75.096692,577411
